V1,V2,V3,V4,V5,V7,V8,V9,V10,Source,Code,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,status,Native_1,Native_2,Native_3,Native_3_TEXT,Speak_1,Speak_2,Speak_5,Speak_5_TEXT,Home,MariaEN,AlexEN,Consent,Intro,ScenN1,ScenN2,ScenN3,ScenN4,ScenN5,ScenN6,ScenN7,ScenN8,ScenN9,ScenN10,ScenN11,ScenN12,ScenN13,ScenN14,ScenN15,ScenN16,ScenN17,ScenN18,ScenN19,ScenN20,Scenario1,Scenario2,Scenario3,Scenario4,Scenario5,Scenario6,Scenario7,Scenario8,Scenario9,Scenario10,Scenario11,Scenario12,Scenario13,Scenario14,Scenario15,Scenario16,Scenario17,Scenario18,Scenario19,Scenario20,dv1,dv3,dv5,dv7,dv9,dv11,dv13,dv15,dv17,dv19,dv2,dv4,dv6,dv8,dv10,dv12,dv14,dv16,dv18,dv20,time_11,time_21,time_31,time_41,time_12,time_22,time_32,time_42,time_13,time_23,time_33,time_43,time_14,time_24,time_34,time_44,time_15,time_25,time_35,time_45,time_16,time_26,time_36,time_46,time_17,time_27,time_37,time_47,time_18,time_28,time_38,time_48,time_19,time_29,time_39,time_49,time_110,time_210,time_310,time_410,time_111,time_211,time_311,time_411,time_112,time_212,time_312,time_412,time_113,time_213,time_313,time_413,time_114,time_214,time_314,time_414,time_115,time_215,time_315,time_415,time_116,time_216,time_316,time_416,time_117,time_217,time_317,time_417,time_118,time_218,time_318,time_418,time_119,time_219,time_319,time_419,time_120,time_220,time_320,time_420,Q42,Q44,gender,age_1,familiar,familiar2,Q36,Q47,Q47_TEXT,Q49,Q51_1,Q53_1,Q55_1,Q55_2,Q55_3,Q55_4,Q55_5,Q55_6,Q55_7,Q55_8,Q57_1,Q57_2,Q57_3,Q57_4,comments,Q31,Include
R_yPxGmLyMYsEoVpv,Default Response Set,Anonymous,187,1,0,9/8/16 3:23,9/8/16 3:32,0,1152,A141Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,4.542,4.542,5.636,1,3.207,3.207,4.437,1,3.68,3.68,4.751,1,1.153,3.668,6.146,2,25.991,25.991,27.548,1,3.206,4.223,4.803,2,1.107,1.107,5.077,1,0.895,1.947,2.727,2,1.083,1.083,2.219,1,6.274,6.274,9.869,1,1.334,1.334,2.449,1,1.471,1.471,2.701,1,4.54,16.892,17.955,3,14.848,14.848,22.181,1,4.587,7.043,8.021,2,9.588,9.588,10.607,1,9.709,11.477,12.773,2,0.795,0.795,1.927,1,0.865,0.865,1.923,1,8.061,8.061,9.231,1,4,,1,21,1,someone,Would you pushing the worker against the train?,1,,1,14,1,7,7,7,7,2,2,3,3,0,0,20,4,,,1
R_2OJysAtJna8mBpv,Default Response Set,Anonymous,188,1,0,9/8/16 4:46,9/8/16 4:56,0,914,A121Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2.26,2.26,8.161,1,19.617,19.617,21.208,1,22.061,24.612,25.697,2,3.999,3.999,5.071,1,17.509,17.509,19.57,1,9.2,9.2,10.61,1,19.143,19.143,20.868,1,3.129,3.129,10.464,1,34.076,34.076,35.848,1,3.372,3.372,4.831,1,5.111,5.111,6.173,1,15.669,15.669,17.038,1,7.672,7.672,8.926,1,27.086,27.086,30.292,1,22.605,22.605,24.785,1,8.648,8.648,10.132,1,18.678,18.678,19.812,1,13.577,13.577,14.558,1,5.556,5.556,6.435,1,24.228,24.228,25.645,1,4,,1,53,2,,Would you toss the worker in front of the train to rescue five persons?,1,,2,16,0,7,7,7,7,6,7,6,5,0,0,62,0,,,1
R_2s4QTSGeU2TNN7W,Default Response Set,Anonymous,189,1,0,9/8/16 4:07,9/8/16 4:20,0,1805,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,57.353,57.353,59.227,1,43.25,43.25,46.661,1,42.876,42.876,44.559,1,5.307,5.307,7.162,1,4.956,4.956,6.67,1,54.405,55.797,57.588,2,47.181,53.529,61.883,2,62.196,62.196,63.668,1,9.835,9.835,12.94,1,9.637,9.637,12.65,1,13.091,13.091,15.063,1,34.106,34.106,35.728,1,4.383,4.383,6.317,1,5.557,5.557,7.328,1,5.599,5.599,9.19,1,28.038,28.038,30.98,1,14.053,14.053,15.798,1,8.818,8.818,11.515,1,42.656,42.656,45.639,1,12.279,12.279,13.639,1,,2,1,24,2,,,,,,,,,,,,,,,,,,,,,,2
R_6fFbOldzENLg7GV,Default Response Set,Anonymous,190,1,0,9/8/16 3:49,9/8/16 4:01,0,1250,A149Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.723,21.206,21.827,4,4.706,24.188,24.944,3,2.044,20.31,21.113,2,2.389,31.871,33.134,2,32.92,32.92,33.727,1,2.398,22.114,23.273,7,7.758,17.929,18.889,2,1.695,29.112,30.364,3,1.546,26.102,27.087,2,2.041,8.012,9.067,3,14.496,14.496,15.363,1,10.371,11.321,12.307,2,2.237,16.915,19.099,4,4.616,16.208,16.861,4,2.387,31.323,32.112,6,1.597,28.028,29.015,6,1.877,18.824,21.827,2,1.415,11.28,11.965,2,23.562,23.562,24.551,1,11.203,19.856,20.115,3,4,,1,27,1,Train,Would you poke the worker in front of the train to save fife people?,1,,1,12,0,7,7,7,7,3,4,4,3,0,9,19,18,,,1
R_21iBsxLLbhCNdsG,Default Response Set,Anonymous,191,1,0,9/8/16 4:46,9/8/16 5:05,0,9030,A797Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,31.045,31.045,32.068,1,33.81,33.81,35.545,1,33.071,33.8,34.654,2,45.55,45.55,46.821,1,22.675,22.675,23.746,1,33.495,34.504,34.93,2,42.688,59.611,60.5,3,23.018,23.018,24.283,1,41.486,43.399,43.804,2,18.56,18.56,21.769,1,10.674,10.674,11.59,1,32.717,32.717,33.8,1,27.632,27.632,28.4,1,28.683,28.683,30.145,1,9.643,32.235,33.227,2,4.355,4.355,5.757,1,22.611,22.611,23.702,1,20.754,22.737,23.591,2,22.298,39.986,41.103,4,42.792,42.792,43.7,1,,4,2,27,2,,Would you encounter the Worker in front of the train to rescue five Persons?,1,,2,13,2,7,7,7,7,6,6,6,5,0,39,59,81,no. thank you.,,1
R_1iaMIrlR1iFaHrv,Default Response Set,Anonymous,192,1,0,9/8/16 3:08,9/8/16 3:18,0,1020,A130B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5.821,5.821,8.497,1,15.823,15.823,17.979,1,9.236,9.236,10.772,1,19.709,19.709,21.585,1,10.671,10.671,11.994,1,11.637,11.637,12.857,1,8.845,8.845,11.854,1,11.123,11.123,16.261,1,15.77,15.77,17.14,1,12.729,12.729,14.729,1,5.733,5.733,7.051,1,9.328,9.328,10.81,1,24.335,24.335,26.361,1,8.104,8.104,11.71,1,9.105,9.105,11.09,1,17.683,17.683,19.026,1,9.997,9.997,11.434,1,8.96,8.96,10.496,1,10.089,10.089,12.177,1,30.379,30.379,31.894,1,4,,2,51,1,The one with the trains - most of the questions are from moral tests.,would you push the worker in front of the train in order to save five people,1,,2,12,50,7,7,7,7,5,6,6,5,0,0,70,96,,,1
R_2xRbflc6VsZlfSn,Default Response Set,Anonymous,193,1,0,9/8/16 3:07,9/8/16 3:29,0,4434,A414B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,28.633,28.633,29.262,1,24.143,24.143,25.268,1,26.453,26.453,27.521,1,25.755,25.755,100.456,1,18.556,18.556,19.585,1,46.263,46.263,47.325,1,39.101,39.101,39.97,1,22.075,22.075,25.523,1,36.392,36.392,37.173,1,4.658,40.477,43.931,3,17.046,17.046,17.738,1,19.469,19.469,20.402,1,32.334,32.334,33.808,1,24.528,24.528,27.078,1,37.074,37.785,38.087,2,35.257,35.257,36.053,1,20.329,20.329,21.117,1,21.972,21.972,22.69,1,20.201,20.201,21.014,1,35.52,35.52,36.381,1,,4,2,28,2,,"Would you bump the worker in front of the train, for rescue 5 persons?",1,,1,10,0,7,7,7,7,5,5,5,5,9,29,9,28,,,1
R_2OHMsJsKxtrAYOI,Default Response Set,Anonymous,194,1,0,9/8/16 3:04,9/8/16 3:20,0,9163,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,,,,1,1,,,1,1,1,1,1,1,1,1,1,,1,1,1,,,,1,1,,,1,1,1,1,1,1,1,1,1,,1,1,,2,,2,1,2,1,2,2,,,2,,2,2,2,2,,38.869,38.869,39.669,1,22.919,22.919,24.04,1,32.455,32.455,33.152,1,,,,,,,,,,,,,10.537,10.537,19.655,1,128.666,128.666,207.693,1,,,,,,,,,14.351,14.351,21.182,1,24.907,24.907,26.484,1,137.652,137.652,138.883,1,42.872,42.872,43.76,1,42.062,42.062,43.977,1,90.016,90.016,91.019,1,37.201,37.201,57.041,1,46.919,46.919,48.279,1,21.489,21.489,22.281,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
R_2bZ5xoaAtmvGjxn,Default Response Set,Anonymous,195,1,0,9/8/16 3:14,9/8/16 3:35,0,3949,Z374B,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,23.755,51.355,52.437,3,57.626,57.626,58.673,1,47.148,47.148,48.511,1,39.687,39.687,41.062,1,40.669,40.669,43.302,1,55.592,55.592,57.227,1,25.249,25.249,26.116,1,24.728,46.639,47.707,2,66.506,66.506,68.008,1,59.536,59.536,60.314,1,22.702,22.702,24.217,1,26.886,34.238,36.328,2,26.793,26.793,29.173,1,31.801,31.801,33.96,1,60.793,60.793,63.595,1,82.282,82.282,84.299,1,29.237,29.237,30.385,1,34.6,34.6,35.795,1,17.208,17.208,18.304,1,42.299,42.299,43.435,1,,4,1,24,2,,Would you push the working man into the Train to rescue the five other Person.,1,,1,3,24,7,7,7,7,6,7,7,6,60,80,90,90,,,1
R_1rv5td7apB9Jw2w,Default Response Set,Anonymous,196,1,0,9/8/16 3:55,9/8/16 4:30,0,2451,Z249Y,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,"Russisch, Ukrainisch",2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,12.514,31.529,33.397,5,52.78,52.78,53.731,1,7.387,33.217,35.266,7,2.469,32.272,35.108,3,31.08,31.08,32.185,1,24.781,24.781,27.464,1,33.692,33.692,35.266,1,18.539,18.539,22.439,1,33.411,42.959,44.327,12,15.726,31.983,33.948,6,41.015,44.749,47.394,4,25.429,25.429,26.721,1,19.028,19.028,20.476,1,17.176,17.176,24.865,1,12.929,29.137,30.355,9,86.659,86.659,88.372,1,23.188,23.188,24.601,1,52.278,52.278,59.122,1,35.519,35.519,36.839,1,21.542,25.549,28.51,3,,4,1,37,1,"Grizzly bear scenario, Wood press scenario, Doctor in the development country scenario, Motorcycle driver scenario, Ship captain scenario",Would you push the worker under the train in order to save five other persons? ,1,,2,14,12,7,7,7,7,5,6,7,5,8,29,28,27,All fine.,,1
R_2tbbMaEkdioUEjA,Default Response Set,Anonymous,197,1,0,9/8/16 4:09,9/8/16 4:23,0,4546,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,,1,1,,,,1,1,1,,1,1,,1,1,1,1,1,1,1,,1,1,,,,1,1,1,,1,1,,1,1,1,2,2,,,2,,2,1,1,2,,2,,1,2,1,,15.154,16.05,16.524,2,56.469,56.469,57.991,1,35.379,35.379,36.392,1,13.125,13.125,13.974,1,21.719,21.719,22.552,1,40.473,42.712,43.122,3,23.386,23.386,24.443,1,,,,,6.66,6.66,8.316,1,40.752,40.752,42.554,1,,,,,,,,,,,,,40.792,40.792,41.57,1,30.31,30.31,32.335,1,11.673,11.673,47.403,1,,,,,36.897,36.897,40.418,1,62.268,62.268,63.364,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
R_3ERVXo6BAunfj7S,Default Response Set,Anonymous,198,1,0,9/8/16 3:13,9/8/16 3:42,0,5706,A520B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,19.633,19.633,20.996,1,57.861,57.861,59.211,1,33.235,33.235,34.675,1,28.377,28.377,29.659,1,31.4,31.4,32.84,1,35.853,35.853,37.274,1,55.977,55.977,58.139,1,43.102,43.102,44.551,1,51.136,51.136,52.418,1,44.439,44.439,45.619,1,13.376,13.376,16.156,1,21.386,22.442,23.106,2,26.63,26.63,28.171,1,49.106,49.106,50.382,1,59.2,59.2,70.379,1,10.388,10.388,11.849,1,37.854,37.854,39.656,1,46.495,46.495,47.436,1,8.702,8.702,10.052,1,60.112,60.112,61.381,1,4,,1,48,2,,Would you push the worker ahead the train for rescueing 5 persons?,1,,1,10,3,7,7,7,7,4,5,6,5,5,9,18,15,,,1
R_2BxQYA1GYR7qM0j,Default Response Set,Anonymous,199,1,0,9/8/16 3:23,9/8/16 3:36,0,3520,A338B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,11.295,11.295,12.109,1,9.003,9.003,10.033,1,13.204,13.204,14.687,1,28.142,28.142,29.38,1,15.167,15.167,16.634,1,9.399,9.399,10.79,1,8.94,8.94,10.216,1,9.692,9.692,10.86,1,3.284,3.284,4.321,1,6.823,6.823,7.93,1,5.157,5.157,6.511,1,16.049,16.049,17.056,1,6.519,6.519,7.815,1,19.302,19.302,20.431,1,5.558,5.558,6.874,1,4.524,4.524,5.592,1,23.254,23.254,24.289,1,18.519,18.519,19.925,1,5.547,5.547,7.384,1,4.961,4.961,6.614,1,,4,2,45,2,,Would you push the Worker against the Trai to save the Live of five Persons?,1,,3,12,1,7,7,7,7,4,4,4,3,29,60,41,57,,,1
R_1guRLrn3e9g8tqx,Default Response Set,Anonymous,200,1,0,9/8/16 3:24,9/8/16 3:58,0,9163,Z808B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,10.473,10.473,11.283,1,6.891,6.891,7.634,1,7.26,7.26,8.129,1,60.882,60.882,61.646,1,44.511,52.319,53.231,2,3.195,3.195,4.006,1,2.912,2.912,3.544,1,6.916,6.916,8.147,1,90.437,90.437,91.196,1,71.261,71.261,72.298,1,13.278,13.278,14.375,1,9.567,9.567,10.23,1,15.079,15.079,16.168,1,12.441,12.441,15.721,1,21.851,21.851,25.545,1,9.066,9.066,9.781,1,26.57,26.57,27.438,1,18.766,18.766,20.207,1,18.803,18.803,23.368,1,28.889,28.889,29.843,1,,4,1,32,2,,Would you push the worker in front of the train to save five people?,1,,1,10,0,7,7,7,7,4,6,6,5,0,0,50,42,,,1
R_2ci5J8FrtU5DfLI,Default Response Set,Anonymous,201,1,0,9/8/16 3:58,9/8/16 4:08,0,45,Z48B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,0.444,18.635,21.181,3,3.212,3.212,4.153,1,0.797,23.3,24.386,7,0.767,39.416,41.094,8,0.661,22.371,23.424,5,0.431,10.972,12.095,2,0.455,21.87,23.376,3,0.758,26.158,27.335,2,31.206,31.206,32.914,1,0.63,7.946,8.955,2,0.592,5.086,12.162,2,0.629,13.356,14.37,2,0.527,15.157,17.035,4,0.475,10.568,11.832,2,0.481,4.271,6.486,2,1.939,29.617,30.521,3,0.567,19.672,20.397,3,0.576,6.501,7.77,2,12.204,12.204,13.063,1,0.755,22.515,25.718,2,,4,2,63,2,,"Would you push the worker in fron of the train, to save five people?",1,,3,12,0,6,7,6,5,6,6,7,5,30,15,90,95,,,1
R_2CeMc6xBuCcgkTS,Default Response Set,Anonymous,202,1,0,9/8/16 4:11,9/8/16 4:21,0,45,Z48B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,4.132,4.132,5.521,1,11.846,11.846,14.491,1,11.262,11.262,12.366,1,5.831,5.831,7.341,1,6.205,6.205,11.453,1,15.062,15.062,16.013,1,15.823,15.823,16.847,1,5.998,5.998,7.902,1,4.266,4.266,5.547,1,17.305,17.305,19.369,1,4.273,4.273,5.22,1,11.072,11.072,12.72,1,9.387,9.387,14.769,1,4.586,4.586,5.651,1,9.811,9.811,18.047,1,21.795,21.795,22.704,1,9.119,9.119,10.085,1,11.781,11.781,12.64,1,7.376,8.36,9.64,2,11.287,11.287,13.691,1,4,,2,46,2,,Would you push the worker in front of the train to save the lifes of the five persons? ,1,,1,10,0,7,7,7,7,3,5,5,2,0,0,33,8,,,1
R_3WSvcDzPIKTEXXH,Default Response Set,Anonymous,203,1,0,9/8/16 4:32,9/8/16 4:34,0,4546,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,,,,1,,,,,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,2,2,,,,,,,,,,,,,,13.743,13.743,15.129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18,19.18,20.589,1,,,,,30.24,31.401,32.34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
R_1Qzq1c1EJ5LZU2y,Default Response Set,Anonymous,204,1,0,9/8/16 4:05,9/8/16 4:20,0,1359,Z158B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1.411,16.995,18.725,2,2.011,31.916,33.751,2,1.303,22.925,24.884,2,1.281,21.96,24.378,2,1.594,13.844,15.554,2,1.903,24.257,26.142,2,31.94,31.94,33.895,1,2.245,10.17,11.837,2,25.503,54.127,56.135,2,1.378,26.785,28.744,3,7.917,11.797,18.529,2,2.494,13.901,15.768,2,1.961,16.033,18.989,3,2.834,29.82,31.47,2,1.251,53.584,55.098,3,1.202,17.823,20.754,2,1.509,19.342,21.283,2,1.574,15.372,17.241,2,6.535,22.427,24.283,2,1.393,21.09,23.017,2,,4,2,40,2,,Would you throw a worker in the front of a train to save the live of five people?,1,,1,11,0,7,7,7,7,3,4,4,3,0,0,12,50,,,1
R_2ZKYlhxNyIApqmn,Default Response Set,Anonymous,205,1,0,9/8/16 4:23,9/8/16 4:31,0,9942,A873Y,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,21.86,21.86,28.174,1,2.095,2.095,2.783,1,22.242,22.242,23.259,1,2.708,12.245,13.109,2,1.954,1.954,5.53,1,10.071,23.118,23.735,2,26.434,26.434,27.305,1,8.414,8.414,9.398,1,24.389,24.389,30.349,1,2.186,2.186,3.034,1,3.684,3.684,4.547,1,22.145,22.145,23.067,1,16.204,16.204,17.352,1,3.65,9.346,11.194,2,4.61,4.61,5.586,1,45.884,47.452,48.597,2,2.789,2.789,3.557,1,18.68,18.68,19.665,1,14.715,18.18,18.963,2,3.009,3.009,3.777,1,,4,2,19,1,The train one with the 5 persons,"Would you push the worker in front of the train, if you could save five people doing this.",1,,1,8,0,7,7,7,7,5,7,7,6,0,9,90,92,,,1
R_Z9TKanSs8kYjp9n,Default Response Set,Anonymous,206,1,0,9/8/16 4:27,9/8/16 5:21,0,8923,Z788B,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,119.607,119.607,121.51,1,115.924,115.924,119.618,1,101.348,101.348,102.967,1,117.226,117.226,118.828,1,109.372,109.372,110.849,1,100.165,100.165,102.008,1,103.608,103.608,106.247,1,91.453,91.453,93.15,1,127.195,127.195,129.681,1,188.815,188.815,192.559,1,69.971,69.971,71.457,1,74.947,74.947,76.399,1,56.31,56.31,58.07,1,80.121,80.121,82.001,1,127.317,127.317,129.677,1,106.927,106.927,109.844,1,102.589,102.589,103.995,1,104.529,104.529,106.041,1,72.983,72.983,74.596,1,139.15,139.15,140.942,1,4,,2,56,1,nein,nein,1,,2,0,0,7,7,7,7,1,2,1,1,0,0,0,0,,,1
R_TjYR5jnhaocDO01,Default Response Set,Anonymous,207,1,0,9/8/16 4:15,9/8/16 4:34,0,2172,A226B,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,33.449,33.449,34.376,1,30.235,30.235,33.374,1,8.952,8.952,9.873,1,56.505,56.505,57.423,1,15.07,15.07,19.488,1,25.788,25.788,26.7,1,239.203,239.203,240.344,1,18.922,18.922,25.037,1,42.851,42.851,43.759,1,4.678,4.678,6.903,1,17.382,17.382,19.486,1,26.278,26.278,27.108,1,66.222,66.222,67.138,1,63.138,63.138,64.034,1,53.547,56.123,57.24,2,5.553,5.553,6.793,1,36.3,36.3,44.878,1,42.59,42.59,43.344,1,22.057,22.057,22.927,1,28.76,28.76,29.779,1,4,,2,52,2,,Nein,1,,1,11,2,7,7,7,7,6,6,6,6,40,81,66,83,,,1
R_2dsXNwyPhRhb4s2,Default Response Set,Anonymous,208,1,0,9/8/16 4:48,9/8/16 5:06,0,5673,Z517Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,1,1,4.54,4.54,6.279,1,4.913,10.545,11.585,2,7.362,7.362,12.635,1,9.642,23.994,25.426,2,6.633,13.431,14.226,2,6.372,6.372,7.804,1,13.299,13.299,16.544,1,7.042,7.042,8.867,1,12.609,12.609,20.045,1,12.661,12.661,14.189,1,15.212,79.337,83.689,7,7.768,7.768,8.961,1,10.03,10.03,12.336,1,11.499,11.499,13.175,1,8.028,57.206,58.496,8,5.802,5.802,7.08,1,49.074,49.074,63.901,1,4.908,11.051,12.585,2,14.516,14.516,16.41,1,5.201,5.201,6.302,1,,4,1,41,1,Adam kind peoples are having over confident and usually  happens ,Yes workers have prime duty to save peoples,1,,2,10,6,7,7,7,7,5,5,5,5,55,61,64,57,,,1
R_27vfRRwaeDBbjmf,Default Response Set,Anonymous,209,1,0,9/8/16 4:25,9/8/16 4:51,0,3562,A341Y,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,40.638,59.758,62.265,4,105.549,109.451,112.08,6,17.645,20.607,22.567,2,47.095,51.083,53.416,6,66.517,69.254,71.241,2,17.291,19.983,21.779,2,20.866,22.707,25.286,2,29.332,31.297,35.315,2,30.033,31.951,34.173,2,58.694,61.766,64.06,8,14.119,16.654,19.058,2,18.716,21.632,23.402,2,24.828,27.547,29.769,2,28.816,31.302,32.96,2,18.154,21.371,23.717,2,46.265,48.198,50.621,2,34.051,36.51,38.333,2,23.921,26.846,28.551,2,27.077,30.407,31.91,2,30.572,33.102,35.818,2,4,,2,50,2,,Would you trow the worker in front of the train to save the lives of five persons.,1,,1,10,1,7,7,7,7,5,7,7,6,10,10,22,17,,,1
