ResponseID,ResponseSet,Name,Language,SID,Language1GERMANL12EnglishL2,ExclusionReason,Include,EmailAddress,Status,StartDate,EndDate,Finished,status,WhatisyournativelanguageGerman,WhatisyournativelanguageEnglish,WhatisyournativelanguageOther,WhatisyournativelanguageOtherTEX,v20,v21,v22,Whatlanguagesdoyouspeakataninter,v24,v25,v26,v27,v28,v29,GrowingupdidyouusealotofEnglisha,Pleasereadthetextbelowandanswert,v32,AgreementtoParticipateinResearch,Onthefollowingscreensyouwillseea,ScenariolmCurrentLoopNumberof201,ScenariolmCurrentLoopNumberof202,ScenariolmCurrentLoopNumberof203,ScenariolmCurrentLoopNumberof204,ScenariolmCurrentLoopNumberof205,ScenariolmCurrentLoopNumberof206,ScenariolmCurrentLoopNumberof207,ScenariolmCurrentLoopNumberof208,ScenariolmCurrentLoopNumberof209,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,ImaginethefollowinglmField31,ImaginethefollowinglmField32,ImaginethefollowinglmField33,ImaginethefollowinglmField34,ImaginethefollowinglmField35,ImaginethefollowinglmField36,ImaginethefollowinglmField37,ImaginethefollowinglmField38,ImaginethefollowinglmField39,ImaginethefollowinglmField310,ImaginethefollowinglmField311,ImaginethefollowinglmField312,ImaginethefollowinglmField313,ImaginethefollowinglmField314,ImaginethefollowinglmField315,ImaginethefollowinglmField316,ImaginethefollowinglmField317,ImaginethefollowinglmField318,ImaginethefollowinglmField319,ImaginethefollowinglmField320,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,dv10,dv11,dv12,dv13,dv14,dv15,dv16,dv17,dv18,dv19,dv20,Timing1FirstClick,Timing1LastClick,Timing1QuestionTextTimingPageSub,Timing1QuestionTextTimingClickCo,Timing2FirstClick,Timing2LastClick,Timing2QuestionTextTimingPageSub,Timing2QuestionTextTimingClickCo,Timing3FirstClick,Timing3LastClick,v105,v106,v107,Timing4LastClick,Timing4QuestionTextTimingPageSub,Timing4QuestionTextTimingClickCo,Timing5FirstClick,Timing5LastClick,Timing5QuestionTextTimingPageSub,Timing5QuestionTextTimingClickCo,Timing6FirstClick,Timing6LastClick,Timing6QuestionTextTimingPageSub,Timing6QuestionTextTimingClickCo,Timing7FirstClick,Timing7LastClick,Timing7QuestionTextTimingPageSub,Timing7QuestionTextTimingClickCo,Timing8FirstClick,Timing8LastClick,Timing8QuestionTextTimingPageSub,Timing8QuestionTextTimingClickCo,Timing9FirstClick,Timing9LastClick,Timing9QuestionTextTimingPageSub,Timing9QuestionTextTimingClickCo,Timing10FirstClick,Timing10LastClick,Timing10QuestionTextTimingPageSu,Timing10QuestionTextTimingClickC,Timing11FirstClick,Timing11LastClick,Timing11QuestionTextTimingPageSu,Timing11QuestionTextTimingClickC,Timing12FirstClick,Timing12LastClick,Timing12QuestionTextTimingPageSu,Timing12QuestionTextTimingClickC,Timing13FirstClick,Timing13LastClick,Timing13QuestionTextTimingPageSu,Timing13QuestionTextTimingClickC,Timing14FirstClick,Timing14LastClick,Timing14QuestionTextTimingPageSu,Timing14QuestionTextTimingClickC,Timing15FirstClick,Timing15LastClick,Timing15QuestionTextTimingPageSu,Timing15QuestionTextTimingClickC,Timing16FirstClick,Timing16LastClick,Timing16QuestionTextTimingPageSu,Timing16QuestionTextTimingClickC,Timing17FirstClick,Timing17LastClick,Timing17QuestionTextTimingPageSu,Timing17QuestionTextTimingClickC,Timing18FirstClick,Timing18LastClick,Timing18QuestionTextTimingPageSu,Timing18QuestionTextTimingClickC,Timing19FirstClick,Timing19LastClick,Timing19QuestionTextTimingPageSu,Timing19QuestionTextTimingClickC,Timing20FirstClick,Timing20LastClick,Timing20QuestionTextTimingPageSu,Timing20QuestionTextTimingClickC,Ignoranceisbliss,Itisbetternottoknowtoomuchaboutt,Inthiscomplicatedworldofourstheo,Thereisonlyonerightwaytodoanythi,Apersoneitherknowstheanswertoaqu,Youcanclassifyalmostallpeoplease,Peopleareeithergoodorbad,Lifeisbasicallythesamemostofthet,Thingsoftengowrongformebynofault,Iwouldfeelmuchbetterifmypresentc,Iamannoyedbyunhappypeoplewhojust,Peoplemaketoomuchofthefeelingsan,TherearesomepeopleIknowIwouldnev,Icanbecomfortablewithallkindsofp,ItÕsnotreallymyproblemifothersar,Aproblemhaslittleattractionforme,Itrytoanticipateandavoidsituatio,Ipreferjusttoletthingshappenrath,Simplyknowingtheanswerratherthan,Iamhesitantaboutmakingimportantd,IoftendonotunderstandpeopleÕsbeh,ItrytolookateverybodyÕssideofadi,WhenIÕmupsetatsomeoneIusuallytry,Ialwaystrytolookatallsidesofapro,BeforecriticizingsomebodyItrytoi,Isometimesfinditdifficulttoseeth,WhenIamconfusedbyaproblemoneofth,SometimesIgetsochargedupemotiona,WhenIlookbackonwhathashappenedto,WhenIlookbackonwhatÕshappenedtom,Ieithergetveryangryordepressedif,SometimesIdonÕtfeelverysorryforo,SometimesIfeelarealcompassionfor,Ioftenhavenotcomfortedanotherwhe,IdonÕtliketogetinvolvedinlisteni,TherearecertainpeoplewhomIdislik,Sometimeswhenpeoplearetalkingtom,IÕmeasilyirritatedbypeoplewhoarg,IfIseepeopleinneedItrytohelpthem,BittelesenSiedenuntenstehendenTe,v215,Pleaseindicateyourgender,Howoldareyouyearsold,Didanyofthescenariosseemfamiliar,Whichones,Pleasetranslatethefollowingstate,Whatisyourcountryoforigin,WhatisyourcountryoforiginTEXT,WhatwasthemethodofyourEnglishacq,Howoldwereyouwhenyoubeganlearnin,HowmanymonthshaveyouspentinanEng,Pleaseusethesliderstoindicatehow,v227,v228,v229,v230,v231,v232,v233,Ineachofthefollowingcontextsesti,v235,v236,v237,Finallyanyquestionscommentsorsug,ThankyouforyourparticipationThis,Source,Code,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264
R_72PFEa7N5YxB6G9,Default Response Set,Anonymous,1,187,1,None,Yes,,0,7/20/16 3:10,7/20/16 3:44,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,46.994999,46.994999,48.080002,1,30.222,30.222,31.688999,1,23.598,23.598,,,,40.269001,41.313,1,20.802999,20.802999,22.127001,1,35.417,35.417,36.442001,1,45.932999,45.932999,49.875,1,24.021999,24.021999,25.429001,1,22.983999,22.983999,28.698,1,51.992001,51.992001,53.498001,1,13.663,13.663,14.653,1,24.893999,24.893999,26.093,1,43.422001,43.422001,44.563999,1,40.942001,40.942001,78.984001,1,36.597,36.597,37.556999,1,24.056999,24.056999,25.254999,1,39.995998,39.995998,41.226002,1,23.888,23.888,24.927,1,20.830999,20.830999,22.315001,1,26.607,26.607,28.361,1,4,4,4,1,2,4,2,2,2,2,3,1,4,2,3,3,1,1,1,2,2,4,4,4,4,2,5,2,1,1,3,2,2,1,1,2,2,4,3,,4,2,25,2,,Is it ethically correct to shove a near standing person to prevent the death of four people although the shoved person would be killed by me by this way?,1,,3,12,1,7,7,7,7,4,4,5,4,10,10,60,10,,,4192,A394B,48.080002,31.688999,,41.313,22.127001,36.442001,49.875,25.429001,28.698,53.498001,14.653,26.093,44.563999,78.984001,37.556999,25.254999,41.226002,24.927,22.315001,28.361
R_735UbAaLxtNOKtn,Default Response Set,Anonymous,1,188,1,None,Yes,,0,7/20/16 4:35,7/20/16 4:54,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,17.841999,17.841999,19.041,1,18.523001,18.523001,19.648001,1,19.607,19.607,,,,23.365,25.389,1,20.882,20.882,22.18,1,13.669,13.669,15.316,1,10.179,10.179,11.596,1,24.365999,24.365999,25.794001,1,12.749,12.749,14.253,1,31.193001,31.193001,33.467999,1,15.499,15.499,16.763,1,16.923,16.923,18.128,1,28.627001,28.627001,31.117001,1,24.305,24.305,25.490999,1,31.573,31.573,32.592999,1,18.448999,18.448999,19.517,1,22.667999,22.667999,23.750999,1,17.219999,17.219999,18.462,1,23.531,23.531,24.792999,1,15.011,15.011,20.375999,1,2,2,1,2,4,4,4,1,2,2,2,2,4,5,1,2,1,1,1,2,2,5,4,5,5,2,5,2,1,1,1,1,5,1,1,1,2,1,4,,4,2,53,1,"When my mom was in coma and it was sure that she would never get well again, it was indescribably hard to decide if the machines should be switched off.","Is it ethically right to push the person next to me to save four other people from dying, even though this would kill the person I push?",1,,2,8,9,7,7,7,7,6,6,6,6,0,49,18,18,"It was very interesting. Thank you! / If you may ever need a translator for German, please, feel free to contact me.",,9179,Z809Y,19.041,19.648001,,25.389,22.18,15.316,11.596,25.794001,14.253,33.467999,16.763,18.128,31.117001,25.490999,32.592999,19.517,23.750999,18.462,24.792999,20.375999
R_74fA1DoAHpZzvM1,Default Response Set,Anonymous,1,189,1,None,Yes,,0,7/20/16 3:08,7/20/16 3:33,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,28.993999,28.993999,31.111,1,10.399,10.399,12.446,1,36.375,36.375,,,,8.7799997,10.678,1,34.286999,34.286999,35.925999,1,33.562,33.562,36.990002,1,36.604,40.740002,42.556999,2,24.771,24.771,26.691999,1,14.766,14.766,17.704,1,47.778999,47.778999,50.134998,1,22.726,22.726,24.892,1,17.091,17.091,19.455,1,23.773001,23.773001,25.909,1,17.924999,17.924999,21.709,1,47.201,47.201,49.173,1,11.982,11.982,13.95,1,32.314999,32.314999,34.476002,1,31.622,31.622,37.321999,1,43.976002,43.976002,46.189999,1,50.422001,50.422001,52.241001,1,4,2,2,2,2,2,2,2,2,5,4,3,4,3,2,1,1,1,1,3,2,5,3,5,4,3,4,3,3,3,3,4,3,2,2,2,2,4,5,,4,2,36,2,,"Is it morally correct to push the Close Person, although this would kill the one pushed Person by you?",1,,3,10,0,6,6,6,6,3,3,3,3,0,0,30,0,no comment,,7675,Z684B,31.111,12.446,,10.678,35.925999,36.990002,42.556999,26.691999,17.704,50.134998,24.892,19.455,25.909,21.709,49.173,13.95,34.476002,37.321999,46.189999,52.241001
R_7PbklDxok0LrsAR,Default Response Set,Anonymous,1,190,1,None,Yes,,0,7/20/16 4:52,7/20/16 5:21,0,Complete,1,,,,,,,,1,,,,1,Franzsisch,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,30.400999,30.400999,33.346001,1,11.041,11.041,12.805,1,31.423,31.423,,,,6.4089999,12.799,1,25.441999,25.441999,27.531,1,27.826,27.826,28.745001,1,29.576,29.576,31.669001,1,24.454,24.454,25.555,1,18.795,18.795,20.240999,1,50.764,50.764,52.518002,1,16.150999,16.150999,17.146,1,14.999,14.999,16.143,1,22.245001,22.245001,24.473,1,22.768999,22.768999,23.931,1,14.163,14.163,15.195,1,34.984001,34.984001,35.967999,1,20.98,20.98,23.643999,1,18.761999,18.761999,22.816999,1,23.348,23.348,24.691999,1,25.200001,25.200001,26.327,1,3,2,3,3,3,3,3,2,2,3,2,2,4,3,1,4,2,1,1,2,3,4,3,5,5,2,5,2,2,2,3,2,5,1,2,1,5,4,5,4,,1,47,2,,"Is it morally correct to push a near related person to prevent the death of four others, although this would kill the person pushed by you?",1,,2,11,3,7,7,7,7,5,6,6,5,19,36,35,42,,,798,A111Y,33.346001,12.805,,12.799,27.531,28.745001,31.669001,25.555,20.240999,52.518002,17.146,16.143,24.473,23.931,15.195,35.967999,23.643999,22.816999,24.691999,26.327
R_7WfebP1K4mCrFxb,Default Response Set,Anonymous,1,191,1,None,Yes,,0,7/20/16 2:51,7/20/16 2:55,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.37099999,.37099999,1.095,1,.50199997,.50199997,1.4069999,1,1.067,1.067,,,,.62099999,1.574,1,.77100003,1.3890001,1.8200001,2,.57800001,.57800001,1.392,1,.90799999,.90799999,1.868,1,1.378,1.378,2.0999999,1,.79699999,1.841,2.2179999,2,2.102,2.102,3.05,1,.96899998,.96899998,1.753,1,1.526,1.526,2.2839999,1,.82099998,.82099998,1.49,1,.98400003,1.6799999,2.2980001,2,.35699999,1.02,2.073,2,9.8599997,9.8599997,11.206,1,1.89,1.89,2.6719999,1,.80000001,1.564,1.897,2,1.897,1.897,2.845,1,14.343,14.343,15.262,1,2,2,3,3,3,5,5,5,5,5,4,5,5,4,3,3,4,5,3,4,5,5,5,4,5,5,4,4,4,4,5,5,4,4,3,3,3,4,4,,4,2,33,2,,"Is it morally correct, to push the person next you to save 4 peoples live,unfortunatelly the person you push dies",1,,1,0,0,7,7,7,7,1,1,1,1,0,0,21,23,,,7010,A629Y,1.095,1.4069999,,1.574,1.8200001,1.392,1.868,2.0999999,2.2179999,3.05,1.753,2.2839999,1.49,2.2980001,2.073,11.206,2.6719999,1.897,2.845,15.262
R_82Fy3rUJ9IvsSON,Default Response Set,Anonymous,1,192,1,None,Yes,,0,7/20/16 3:45,7/20/16 4:13,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,2,3,2,3,2,2,2,1,2,3,2,2,2,3,2,10.238,10.238,11.129,1,38.176998,38.176998,39.830002,1,37.181999,37.181999,,,,52.723999,64.127998,1,35.929001,35.929001,39.481998,1,23.731001,23.731001,25.382,1,8.4200001,8.4200001,9.4370003,1,47.368,47.368,53.972,1,26.415001,26.415001,27.424999,1,59.389999,59.389999,60.634998,1,26.207001,26.207001,27.749001,1,26.358,26.358,28.75,1,27.240999,27.240999,57.282001,1,29.333,29.333,35.064999,1,19.764,19.764,21.819,1,69.242996,69.242996,78.473,1,27.639999,27.639999,28.575001,1,28.122,28.122,31.468,1,27.75,27.75,28.745001,1,29.087999,29.087999,31.371,1,2,2,3,3,3,2,2,3,2,3,3,2,3,3,2,2,2,2,2,2,3,4,4,4,4,4,3,2,1,1,1,1,4,2,2,3,2,3,4,,4,1,35,2,,is it morally correct to push the related to you person to prevent the death of four other allthough this would kill the one by you pushed person,1,,1,10,6,7,7,7,7,5,6,5,5,0,9,7,30,,,9378,A826B,11.129,39.830002,,64.127998,39.481998,25.382,9.4370003,53.972,27.424999,60.634998,27.749001,28.75,57.282001,35.064999,21.819,78.473,28.575001,31.468,28.745001,31.371
R_8cOnyeuLAfYoJO5,Default Response Set,Anonymous,1,193,1,None,Yes,,0,7/20/16 3:35,7/20/16 3:54,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,3,1,2,19.959,19.959,21.065001,1,11.384,11.384,12.497,1,16.112,16.112,,,,34.988998,36.209,1,12.101,12.101,13.522,1,19.767,19.767,21.070999,1,13.424,13.424,14.303,1,14.247,14.247,15.367,1,23.834,23.834,24.962,1,41.672001,41.672001,42.791,1,16.031,16.031,16.931999,1,12.33,12.33,16.252001,1,10.83,10.83,12.086,1,12.818,12.818,14.714,1,19.605,19.605,20.882999,1,21.834999,21.834999,22.982,1,18.308001,18.308001,19.688,1,19.177999,19.177999,20.273001,1,15.642,15.642,16.993999,1,18.344999,18.344999,19.481001,1,1,1,1,2,6,5,3,1,4,4,5,3,5,3,2,1,1,1,1,2,6,5,4,5,5,2,5,2,3,4,1,2,4,2,4,1,3,4,4,,4,1,100,1,"The scenario of a bomber is used as a common example before you are allowed to make the (then) obligatory military service in Germany. Would you shoot at an armed person who will definitely kill children or not. And why and why not. In that scenario it is not a ""bomber"" but an armed person.",Is it morally correct to push persons nearby in order to prevent the death of four others even in the case that the person who is pushed by you will be killed?,1,,1,11,1,7,7,7,6,5,7,7,7,0,9,40,25,I would be curious to get a summarization or statistics just for getting more knowledge and about this project. I think there are some questions inside which are really urgent and widely discusses. /  / Like the problem if security forces are allowed to torture in order to prevent murder attacks. Therefore if you would like you may just send one copy free of charge to dkfmmuc@gmx.de.,,8296,A736B,21.065001,12.497,,36.209,13.522,21.070999,14.303,15.367,24.962,42.791,16.931999,16.252001,12.086,14.714,20.882999,22.982,19.688,20.273001,16.993999,19.481001
R_8cyRnIg3iHv1oTX,Default Response Set,Anonymous,1,194,1,None,Yes,,0,7/20/16 5:11,7/20/16 5:19,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,5.8800001,5.8800001,6.9990001,1,7.1230001,8.7639999,10.006,2,3.454,3.454,,,,3.7360001,5.0359998,1,19.306999,19.306999,20.709999,1,3.5190001,3.5190001,4.7709999,1,3.161,3.161,4.5019999,1,3.302,3.302,4.5780001,1,3.9119999,3.9119999,10.543,1,3.688,3.688,5.6059999,1,3.326,3.326,4.5910001,1,3.8870001,3.8870001,5.2740002,1,4.6069999,4.6069999,6.1220002,1,3.5220001,3.5220001,4.7859998,1,3.5999999,3.5999999,4.9130001,1,6.6209998,6.6209998,8.0200005,1,3.0829999,3.0829999,4.6430001,1,6.9520001,6.9520001,8.4750004,1,3.1559999,3.1559999,5.4439998,1,3.0940001,3.0940001,6.789,1,2,2,2,3,5,2,2,3,5,5,3,1,6,2,3,2,2,3,2,5,3,2,3,2,2,4,4,5,2,2,5,2,5,2,2,4,2,4,3,,4,2,23,2,,Is it morally correct to push the person standing next to you to prevent the death of four even through it would kill the person you pushed?,1,,2,10,0,7,7,7,7,5,6,7,5,0,0,81,61,/,,4099,Z386B,6.9990001,10.006,,5.0359998,20.709999,4.7709999,4.5019999,4.5780001,10.543,5.6059999,4.5910001,5.2740002,6.1220002,4.7859998,4.9130001,8.0200005,4.6430001,8.4750004,5.4439998,6.789
R_8wgrB02tbO90qmF,Default Response Set,Anonymous,1,195,1,None,Yes,,0,7/20/16 2:36,7/20/16 2:53,0,Complete,1,,,,,,,1,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,31.868,34.924,38.647999,2,18.462999,18.462999,20.205999,1,12.443,12.443,,,,46.314999,49.115002,1,17.743999,18.127001,19.142,2,27.433001,27.433001,28.474001,1,27.002001,27.002001,29.056,1,13.245,13.245,14.318,1,18.49,18.49,19.771999,1,44.073002,44.073002,46.145,1,18.257999,18.604,20.038,2,14.226,14.226,15.289,1,24.426001,24.743,25.732,2,16.618,16.993999,17.798,2,40.73,44.696999,45.476002,4,20.937,20.937,23.596001,1,17.356001,17.356001,18.562,1,32.944,32.944,34.358002,1,17.811001,17.811001,19.268999,1,31.976999,31.976999,33.013,1,3,4,5,1,3,3,3,1,2,3,5,3,3,4,2,3,3,2,3,3,4,5,3,4,4,2,5,1,3,3,2,1,3,1,3,2,2,1,4,4,,1,28,2,,Is it morally correct to push a related person to prevent the death of four other people even if this would kill the pushed person?,1,,2,12,1,7,7,7,7,6,7,7,5,0,19,36,71,,,5254,A482B,38.647999,20.205999,,49.115002,19.142,28.474001,29.056,14.318,19.771999,46.145,20.038,15.289,25.732,17.798,45.476002,23.596001,18.562,34.358002,19.268999,33.013
R_9AeBMrl7Oyreklf,Default Response Set,Anonymous,1,196,1,None,Yes,,0,7/20/16 2:54,7/20/16 3:14,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.403,13.403,14.611,1,21.274,21.274,22.396,1,32.761002,32.761002,,,,21.07,24.212,1,45.338001,45.338001,47.105999,1,22.421,22.421,23.650999,1,6.2930002,6.2930002,7.3670001,1,21.934999,21.934999,22.718,1,14.351,14.351,15.503,1,103.461,103.461,105.598,1,18.368,18.368,30.799,1,9.1630001,9.1630001,10.544,1,46.300999,46.300999,47.283001,1,17.197001,17.197001,18.483999,1,33.423,33.423,42.405998,1,23.618,23.618,28.132999,1,19.698999,19.698999,26.778,1,13.278,13.278,14.665,1,18.632,18.632,19.795,1,10.963,10.963,12.362,1,5,4,2,3,3,2,2,1,3,4,2,2,5,1,3,4,1,2,1,3,4,4,3,4,3,3,5,3,2,2,4,3,3,3,4,3,3,4,3,,4,1,44,2,,"Is it morally acceptable to shove the person close to you in order prevent the death of the four other people, although this would kill the person shoved by you?",1,,1,10,24,7,7,7,7,5,7,7,5,0,20,71,71,No.,,622,A96B,14.611,22.396,,24.212,47.105999,23.650999,7.3670001,22.718,15.503,105.598,30.799,10.544,47.283001,18.483999,42.405998,28.132999,26.778,14.665,19.795,12.362
R_9GH1tmxAsy5EGB7,Default Response Set,Anonymous,1,197,1,None,Yes,,0,7/20/16 4:34,7/20/16 5:00,0,Complete,1,,,,,,,1,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,38.851002,38.851002,39.978001,1,35.199001,35.199001,36.382,1,21.539,21.539,,,,21.379,22.865,1,119.233,119.233,123.008,1,29.559999,29.559999,31.487,1,29.433001,29.433001,30.927,1,14.019,14.019,15.249,1,36.706001,36.706001,38.776001,1,13.892,13.892,15.131,1,13.731,13.731,14.877,1,23.736,24.455999,25.837999,2,27.252001,27.252001,28.521999,1,32.616001,32.616001,33.869999,1,23.656,23.656,24.959999,1,41.098999,41.098999,42.425999,1,32.389,34.237,37.587002,2,42.200001,42.200001,44.415001,1,26.077,26.077,28.011,1,26.941,26.941,29.410999,1,3,1,1,1,3,1,1,1,3,3,2,1,4,3,2,1,1,1,1,1,4,4,3,4,4,3,4,3,2,1,2,1,3,2,2,2,2,2,4,4,,2,26,1,to decide between one and all,Is it morally right to push a related and kill so to save four other people,1,,1,12,0,7,7,7,7,3,3,4,4,0,5,11,22,"very rich exclusion, thanks",,814,A112B,39.978001,36.382,,22.865,123.008,31.487,30.927,15.249,38.776001,15.131,14.877,25.837999,28.521999,33.869999,24.959999,42.425999,37.587002,44.415001,28.011,29.410999
R_9pBiRyiyFiuqLrv,Default Response Set,Anonymous,1,198,1,None,Yes,,0,7/20/16 3:45,7/20/16 4:15,0,Complete,1,,,,,,,1,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,27.989,27.989,29.219,1,41.102001,41.102001,43.289001,1,35.710999,35.710999,,,,54.200001,59.236,1,34.083,34.083,36.099998,1,32.310001,32.310001,33.297001,1,50.606998,50.606998,52.967999,1,21.790001,21.790001,22.478001,1,21.952,21.952,23.433001,1,38.988998,38.988998,45.465,1,17.540001,17.540001,19.084999,1,33.867001,33.867001,35.581001,1,25.372,25.372,26.091999,1,53.634998,53.634998,56.487,1,46.459999,46.459999,47.641998,1,38.339001,38.339001,39.394001,1,43.688,43.688,46.672001,1,18.614,18.614,23.964001,1,50.143002,50.143002,54.104,1,30.726999,30.726999,38.066002,1,1,1,4,2,3,3,1,2,2,2,5,2,4,4,1,2,2,1,2,4,4,5,4,5,5,3,4,2,2,1,3,2,4,2,2,2,3,4,4,4,,1,25,2,,"Is it moralically correct to shove the person next to you to protect four other People from passing away,  even when it means that this person would die?",1,,1,10,0,7,7,7,7,6,7,6,6,0,1,20,20,,,2519,Z254B,29.219,43.289001,,59.236,36.099998,33.297001,52.967999,22.478001,23.433001,45.465,19.084999,35.581001,26.091999,56.487,47.641998,39.394001,46.672001,23.964001,54.104,38.066002
R_9yFWN7sNP759ByZ,Default Response Set,Anonymous,1,199,1,None,Yes,,0,7/20/16 2:33,7/20/16 2:55,0,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,11.373,11.373,24.711,1,20.669001,20.669001,21.879,1,22.809,22.809,,,,12.303,13.553,1,26.697001,26.697001,27.947001,1,21.535,21.535,22.681,1,15.555,15.555,18.429001,1,30.113001,30.113001,31.171,1,43.963001,43.963001,45.492001,1,19.594,19.594,26.586,1,19.59,19.59,25.586,1,13.747,13.747,16.236,1,30.989,30.989,36.765999,1,17.232,17.232,19.795,1,60.862999,60.862999,63.929001,1,12.637,12.637,14.327,1,21.922001,21.922001,23.252001,1,23.872999,23.872999,25.156,1,19.541,19.541,20.576,1,16.041,16.041,30.908001,1,2,1,2,1,3,2,3,1,2,4,2,3,5,1,2,2,1,2,2,2,5,4,3,4,4,2,5,2,2,2,2,2,3,2,2,5,4,2,4,4,,1,46,2,,"Is it ethicly correct to push the Person next to me, to prevent the death of four other persons, althogh the pushed Person would die. ",1,,2,10,8,7,7,7,7,4,5,6,5,18,7,46,33,,,3442,A331Y,24.711,21.879,,13.553,27.947001,22.681,18.429001,31.171,45.492001,26.586,25.586,16.236,36.765999,19.795,63.929001,14.327,23.252001,25.156,20.576,30.908001
